event_id,source,date,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,landcover,soil_type,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,antecedent_precip_index,soil_moisture_pct,landslide_occurred,landslide_type,fatalities,data_confidence
SYN_N_00794,SYNTHETIC_NER,2016-08-16,Manipur,unspecified,25.63686,89.39297,2040.1,19.0,134.5,grassland,unknown,15.4,44.4,90.9,61.8,25.9,0,n/a,0,low
SYN_N_01568,SYNTHETIC_NER,2020-04-26,Arunachal Pradesh,unspecified,24.63811,94.29805,4032.5,18.52,217.4,forest,colluvium,22.7,44.2,82.0,58.8,21.8,0,n/a,0,low
SYN_E_00760,SYNTHETIC_NER,2018-07-13,Meghalaya,unspecified,27.41512,96.99738,1317.0,26.05,179.4,cropland,weathered_rock,155.0,440.4,916.6,621.4,46.6,1,debris flow,0,low
SYN_N_00958,SYNTHETIC_NER,2018-06-15,Assam,unspecified,23.61358,93.67847,391.5,30.89,149.4,bare,residual_soil,13.3,36.2,60.1,43.6,19.7,0,n/a,0,low
SYN_N_01941,SYNTHETIC_NER,2023-06-22,Tripura,unspecified,23.45409,95.74411,49.6,8.76,45.1,forest,colluvium,18.7,41.5,59.8,46.1,21.5,0,n/a,0,low
SYN_E_00042,SYNTHETIC_NER,2024-06-04,Tripura,unspecified,25.66366,92.40492,421.0,29.27,248.4,forest,colluvium,33.9,102.6,145.6,110.4,37.8,1,soil slide,0,low
SYN_N_00973,SYNTHETIC_NER,2022-01-11,Manipur,unspecified,24.49714,97.38469,2877.8,15.99,217.1,forest,colluvium,13.7,31.0,57.7,40.9,28.2,0,n/a,0,low
SYN_E_00204,SYNTHETIC_NER,2023-07-11,Manipur,unspecified,25.57035,94.82106,2411.9,32.52,94.8,bare,residual_soil,21.1,62.4,111.2,78.5,49.6,1,mudslide,0,low
SYN_N_00273,SYNTHETIC_NER,2021-07-13,Sikkim,unspecified,24.97278,93.02865,3980.2,12.26,37.7,cropland,colluvium,30.7,86.2,135.8,99.9,20.9,0,n/a,0,low
SYN_N_00900,SYNTHETIC_NER,2020-11-25,Tripura,unspecified,28.46407,93.03914,95.3,21.76,216.3,forest,unknown,25.3,53.7,81.2,61.8,33.6,0,n/a,0,low
SYN_N_01393,SYNTHETIC_NER,2021-06-23,Manipur,unspecified,29.27732,95.07351,2834.0,23.49,248.5,grassland,colluvium,14.0,25.3,35.9,28.3,28.5,0,n/a,0,low
SYN_E_00068,SYNTHETIC_NER,2015-09-13,Assam,unspecified,28.138,93.18508,414.6,25.48,273.8,forest,colluvium,29.1,82.5,131.2,96.2,47.0,1,rock slide,0,low
SYN_N_00675,SYNTHETIC_NER,2017-08-04,Assam,unspecified,27.38294,97.42024,228.1,19.65,155.9,bare,colluvium,9.4,20.3,38.5,27.2,21.9,0,n/a,0,low
SYN_N_02216,SYNTHETIC_NER,2025-09-17,Manipur,unspecified,27.93039,90.54669,1074.0,8.0,236.4,cropland,colluvium,20.0,60.5,89.4,66.8,31.5,0,n/a,0,low
SYN_N_01031,SYNTHETIC_NER,2018-07-19,Meghalaya,unspecified,27.48504,93.95253,1520.3,22.5,303.7,grassland,weathered_rock,33.9,82.9,179.8,121.5,44.4,0,n/a,0,low
SYN_E_00137,SYNTHETIC_NER,2019-08-25,Assam,unspecified,25.18785,94.104,32.8,29.91,330.7,forest,weathered_rock,40.6,115.7,252.2,168.9,50.4,1,soil slide,0,low
SYN_E_00796,SYNTHETIC_NER,2015-07-24,Arunachal Pradesh,unspecified,28.25086,91.93702,4093.6,43.86,233.9,forest,residual_soil,37.1,107.3,226.5,152.9,46.8,1,soil slide,1,low
SYN_N_00980,SYNTHETIC_NER,2021-09-12,Sikkim,unspecified,22.71813,96.93606,3092.0,45.21,8.4,forest,residual_soil,9.4,21.5,33.1,24.9,27.0,0,n/a,0,low
SYN_N_00928,SYNTHETIC_NER,2022-07-24,Sikkim,unspecified,22.18574,96.17914,4546.7,9.68,173.4,cropland,weathered_rock,18.9,39.8,77.3,54.3,24.7,0,n/a,0,low
SYN_E_00758,SYNTHETIC_NER,2020-08-24,Meghalaya,unspecified,25.87422,94.08849,546.3,28.44,338.5,forest,colluvium,79.5,174.4,299.9,218.2,40.5,1,debris flow,0,low
SYN_E_00541,SYNTHETIC_NER,2018-08-27,Assam,unspecified,21.87894,91.69501,131.0,34.46,13.5,bare,weathered_rock,20.5,45.8,92.9,64.3,32.3,1,rock slide,0,low
SYN_E_01019,SYNTHETIC_NER,2019-07-26,Assam,unspecified,25.3036,92.10837,40.0,30.3,85.4,cropland,colluvium,35.8,98.7,206.9,140.3,33.3,1,debris flow,0,low
SYN_N_01543,SYNTHETIC_NER,2015-07-17,Arunachal Pradesh,unspecified,25.12928,93.70785,3916.0,13.65,358.8,cropland,residual_soil,10.8,22.8,38.6,28.3,38.8,0,n/a,0,low
SYN_E_00165,SYNTHETIC_NER,2018-06-07,Sikkim,unspecified,25.26762,92.56076,1373.0,32.41,359.2,forest,weathered_rock,50.0,105.8,176.0,129.7,49.4,1,soil slide,0,low
SYN_E_00248,SYNTHETIC_NER,2025-07-17,Sikkim,unspecified,26.37359,92.1314,1668.9,30.88,116.0,cropland,residual_soil,54.9,147.3,281.0,195.6,37.2,1,mudslide,0,low
SYN_N_00131,SYNTHETIC_NER,2018-12-18,Mizoram,unspecified,25.95399,93.1288,547.4,39.71,87.5,grassland,weathered_rock,21.5,66.0,118.7,83.5,12.5,0,n/a,0,low
SYN_N_00817,SYNTHETIC_NER,2024-12-08,Tripura,unspecified,27.10988,93.90881,209.8,2.0,153.7,grassland,unknown,14.8,29.7,56.3,40.0,14.9,0,n/a,0,low
SYN_E_00446,SYNTHETIC_NER,2024-09-27,Mizoram,unspecified,26.3685,94.17166,474.4,33.78,287.7,grassland,weathered_rock,37.6,106.9,206.1,142.7,35.3,1,soil slide,0,low
SYN_N_01282,SYNTHETIC_NER,2017-07-23,Meghalaya,unspecified,26.69487,91.25279,185.4,7.19,133.4,forest,weathered_rock,67.5,131.5,235.2,170.6,7.5,0,n/a,0,low
SYN_N_00158,SYNTHETIC_NER,2021-06-13,Assam,unspecified,27.87139,90.78294,375.6,16.84,93.4,cropland,weathered_rock,10.9,25.6,51.5,35.6,24.6,0,n/a,0,low
SYN_N_00945,SYNTHETIC_NER,2016-07-27,Assam,unspecified,24.80092,92.31792,243.3,6.47,35.2,forest,unknown,10.3,21.7,36.0,26.6,19.9,0,n/a,0,low
SYN_N_00129,SYNTHETIC_NER,2020-06-25,Sikkim,unspecified,28.31061,94.79101,1110.3,34.39,224.9,grassland,residual_soil,31.8,63.4,93.3,72.0,24.7,0,n/a,0,low
SYN_N_02289,SYNTHETIC_NER,2022-06-26,Sikkim,unspecified,25.80285,90.68858,4530.2,19.83,301.8,forest,colluvium,9.6,27.9,51.3,36.0,23.3,0,n/a,0,low
SYN_N_00950,SYNTHETIC_NER,2017-06-10,Tripura,unspecified,22.5987,93.52388,370.8,37.58,267.1,forest,weathered_rock,19.8,55.9,86.9,64.2,16.0,0,n/a,0,low
SYN_E_00434,SYNTHETIC_NER,2023-08-22,Manipur,unspecified,26.97949,95.86641,1210.5,28.28,39.4,forest,weathered_rock,26.5,69.5,109.1,80.7,42.6,1,soil slide,0,low
SYN_N_00922,SYNTHETIC_NER,2016-08-22,Arunachal Pradesh,unspecified,23.15831,90.17008,2609.9,3.87,221.8,built-up,colluvium,15.1,35.7,59.9,43.7,18.1,0,n/a,0,low
SYN_E_00577,SYNTHETIC_NER,2016-03-26,Nagaland,unspecified,24.5191,88.57387,1985.6,41.38,105.0,forest,weathered_rock,33.6,85.0,176.9,120.7,49.3,1,soil slide,0,low
SYN_N_01661,SYNTHETIC_NER,2019-06-22,Meghalaya,unspecified,29.3464,88.41559,1379.1,3.3,293.0,forest,colluvium,20.1,44.1,67.4,50.9,24.8,0,n/a,0,low
SYN_N_02087,SYNTHETIC_NER,2017-07-23,Mizoram,unspecified,25.9773,91.25928,1070.6,11.58,308.5,forest,colluvium,18.3,43.1,79.6,56.4,27.0,0,n/a,0,low
SYN_N_01248,SYNTHETIC_NER,2019-08-03,Assam,unspecified,21.91913,94.3407,160.0,7.15,198.2,forest,residual_soil,20.4,50.7,102.2,70.4,19.1,0,n/a,0,low
SYN_N_00648,SYNTHETIC_NER,2024-07-01,Meghalaya,unspecified,21.65139,91.21335,1943.1,29.19,178.0,forest,weathered_rock,42.5,122.1,221.8,156.0,21.3,0,n/a,0,low
SYN_E_00762,SYNTHETIC_NER,2017-07-09,Arunachal Pradesh,unspecified,27.7202,89.80693,1662.4,26.09,113.0,bare,colluvium,86.8,264.9,561.6,377.6,40.6,1,rock slide,0,low
SYN_E_00388,SYNTHETIC_NER,2022-05-27,Arunachal Pradesh,unspecified,27.08637,94.8052,2274.6,39.81,184.5,bare,colluvium,69.0,177.0,256.1,195.0,53.8,1,debris flow,0,low
SYN_E_00235,SYNTHETIC_NER,2022-06-04,Tripura,unspecified,22.95164,89.78155,323.4,37.91,172.5,grassland,weathered_rock,28.5,89.3,147.6,106.3,33.0,1,debris flow,0,low
SYN_N_01922,SYNTHETIC_NER,2021-07-16,Mizoram,unspecified,23.27254,94.58961,2031.0,27.33,184.0,forest,colluvium,0.0,0.0,0.0,0.0,31.9,0,n/a,0,low
SYN_N_00784,SYNTHETIC_NER,2021-09-13,Tripura,unspecified,27.88813,96.79968,906.1,21.46,117.9,bare,residual_soil,13.7,25.9,53.8,37.4,16.2,0,n/a,0,low
SYN_E_00267,SYNTHETIC_NER,2021-04-17,Mizoram,unspecified,22.63749,96.55177,1434.4,30.21,318.4,built-up,colluvium,37.6,101.6,148.5,112.2,44.3,1,mudslide,0,low
SYN_E_00770,SYNTHETIC_NER,2019-12-06,Tripura,unspecified,24.93357,95.87798,319.1,50.57,123.1,forest,colluvium,22.9,43.2,64.7,49.9,41.8,1,soil slide,0,low
SYN_N_00965,SYNTHETIC_NER,2015-08-20,Meghalaya,unspecified,24.52614,94.01398,1632.1,6.24,337.0,cropland,colluvium,17.0,41.7,66.1,49.0,28.8,0,n/a,0,low
SYN_E_00437,SYNTHETIC_NER,2021-08-04,Arunachal Pradesh,unspecified,26.16185,92.07912,2104.8,22.7,203.7,cropland,colluvium,47.5,111.0,241.9,163.8,51.7,1,mudslide,0,low
SYN_E_00673,SYNTHETIC_NER,2023-09-09,Assam,unspecified,26.54808,96.59852,270.7,36.65,113.0,grassland,colluvium,50.6,105.4,211.3,147.4,49.4,1,debris flow,0,low
SYN_E_00249,SYNTHETIC_NER,2017-06-21,Assam,unspecified,24.6836,90.33495,380.5,33.64,359.6,forest,weathered_rock,44.7,89.8,148.5,110.1,40.6,1,rock slide,0,low
SYN_N_01001,SYNTHETIC_NER,2025-08-24,Assam,unspecified,27.42972,97.05133,56.8,19.22,80.5,grassland,residual_soil,14.8,46.1,93.8,63.7,14.5,0,n/a,0,low
SYN_N_00374,SYNTHETIC_NER,2015-04-23,Manipur,unspecified,26.26934,92.86872,1959.1,23.68,287.0,forest,weathered_rock,17.7,53.9,118.0,78.7,30.9,0,n/a,0,low
SYN_N_00942,SYNTHETIC_NER,2018-07-18,Arunachal Pradesh,unspecified,26.95018,95.81949,4053.8,28.96,86.8,forest,weathered_rock,32.7,100.9,156.0,114.8,27.6,0,n/a,0,low
SYN_N_00881,SYNTHETIC_NER,2019-09-11,Sikkim,unspecified,27.1659,92.93702,4477.9,25.73,160.0,grassland,colluvium,6.5,12.5,23.7,16.9,18.0,0,n/a,0,low
SYN_N_01936,SYNTHETIC_NER,2015-08-17,Assam,unspecified,28.051,88.47862,76.2,6.51,150.9,grassland,residual_soil,37.9,103.9,181.4,129.4,30.8,0,n/a,0,low
SYN_N_01874,SYNTHETIC_NER,2025-09-12,Mizoram,unspecified,26.20619,93.43134,2114.1,6.88,101.5,forest,residual_soil,12.1,35.0,68.4,47.1,31.8,0,n/a,0,low
SYN_N_02085,SYNTHETIC_NER,2015-08-20,Tripura,unspecified,25.22344,97.10042,674.5,13.84,327.3,forest,weathered_rock,11.0,32.9,56.8,40.5,30.0,0,n/a,0,low
SYN_E_00448,SYNTHETIC_NER,2015-07-17,Nagaland,unspecified,24.3954,89.33151,2088.5,40.44,157.6,forest,colluvium,24.1,43.5,90.3,63.0,40.7,1,debris flow,0,low
SYN_N_00269,SYNTHETIC_NER,2025-08-20,Nagaland,unspecified,22.34295,92.1851,3249.6,24.89,211.2,bare,weathered_rock,18.1,52.2,114.3,76.4,43.2,0,n/a,0,low
SYN_E_00716,SYNTHETIC_NER,2021-06-19,Nagaland,unspecified,28.7599,89.95427,1067.2,35.55,267.4,grassland,weathered_rock,36.4,100.1,215.2,144.9,37.5,1,soil slide,0,low
SYN_N_01905,SYNTHETIC_NER,2020-09-16,Tripura,unspecified,24.85312,89.84241,589.1,26.62,202.2,grassland,colluvium,3.1,5.8,10.1,7.4,18.4,0,n/a,0,low
SYN_N_01932,SYNTHETIC_NER,2019-07-27,Manipur,unspecified,22.74629,89.6726,1798.3,2.73,307.5,forest,residual_soil,13.7,34.6,57.7,42.0,6.8,0,n/a,0,low
SYN_N_00848,SYNTHETIC_NER,2015-06-13,Mizoram,unspecified,21.75705,92.95911,1808.3,23.92,52.0,forest,residual_soil,12.0,33.5,57.5,41.2,24.5,0,n/a,0,low
SYN_N_00701,SYNTHETIC_NER,2015-03-17,Mizoram,unspecified,25.41497,95.97534,227.0,14.64,1.4,forest,residual_soil,11.9,36.7,55.1,40.9,24.3,0,n/a,0,low
SYN_N_01787,SYNTHETIC_NER,2017-06-25,Manipur,unspecified,28.2876,91.03094,2447.9,24.93,230.1,forest,residual_soil,16.0,30.3,65.3,45.0,34.6,0,n/a,0,low
SYN_E_01168,SYNTHETIC_NER,2016-12-16,Arunachal Pradesh,unspecified,29.1727,88.8951,2092.3,36.05,263.4,bare,residual_soil,81.4,156.4,320.1,223.3,24.1,1,soil slide,0,low
SYN_E_00082,SYNTHETIC_NER,2020-06-23,Meghalaya,unspecified,29.06333,90.52519,1927.8,25.15,181.5,forest,colluvium,94.4,187.2,269.8,209.9,41.8,1,soil slide,0,low
SYN_N_01698,SYNTHETIC_NER,2021-07-20,Meghalaya,unspecified,29.46915,95.44254,1818.4,15.78,235.7,cropland,weathered_rock,11.6,24.6,46.1,32.8,23.8,0,n/a,0,low
SYN_N_01524,SYNTHETIC_NER,2017-07-14,Assam,unspecified,29.17034,91.72385,558.8,29.59,117.9,forest,colluvium,8.9,19.5,33.2,24.2,16.1,0,n/a,0,low
SYN_N_00260,SYNTHETIC_NER,2018-07-07,Manipur,unspecified,25.25568,88.28023,1157.1,18.94,197.1,forest,colluvium,13.3,30.4,60.0,41.8,30.8,0,n/a,0,low
SYN_N_00693,SYNTHETIC_NER,2024-08-03,Nagaland,unspecified,21.55552,91.39956,1635.9,19.71,312.5,bare,weathered_rock,13.4,38.5,77.8,53.1,18.9,0,n/a,0,low
SYN_N_00468,SYNTHETIC_NER,2025-09-18,Nagaland,unspecified,23.25276,95.46572,1676.1,19.62,211.3,forest,residual_soil,0.0,0.0,0.0,0.0,21.2,0,n/a,0,low
SYN_N_01556,SYNTHETIC_NER,2017-09-11,Manipur,unspecified,27.01105,91.80395,1144.0,21.18,284.4,cropland,residual_soil,7.3,20.6,29.2,22.2,29.3,0,n/a,0,low
SYN_N_00800,SYNTHETIC_NER,2024-04-26,Manipur,unspecified,29.27871,96.73328,2770.6,15.15,91.4,cropland,colluvium,11.9,21.5,45.9,31.8,33.3,0,n/a,0,low
SYN_E_00475,SYNTHETIC_NER,2018-06-08,Sikkim,unspecified,26.81166,94.43031,4002.5,40.6,266.9,forest,weathered_rock,29.2,61.3,101.6,75.0,45.1,1,debris flow,0,low
SYN_E_00517,SYNTHETIC_NER,2023-06-09,Assam,unspecified,22.89585,88.25338,423.5,41.5,1.9,forest,weathered_rock,28.0,52.6,114.4,78.6,50.8,1,rock slide,0,low
SYN_E_00404,SYNTHETIC_NER,2024-09-12,Manipur,unspecified,23.06096,95.63963,2282.7,25.84,127.5,forest,residual_soil,22.5,52.5,84.9,62.7,44.7,1,mudslide,0,low
SYN_E_00384,SYNTHETIC_NER,2020-09-03,Assam,unspecified,22.73258,88.45949,106.5,43.74,235.4,cropland,residual_soil,37.5,110.5,217.8,149.5,33.2,1,soil slide,0,low
SYN_N_02010,SYNTHETIC_NER,2021-08-18,Tripura,unspecified,21.53001,96.27837,442.0,12.7,23.4,forest,residual_soil,11.0,34.2,67.0,46.0,20.1,0,n/a,0,low
SYN_N_00952,SYNTHETIC_NER,2018-09-24,Tripura,unspecified,27.04515,93.20304,934.2,9.21,238.6,forest,residual_soil,16.4,50.6,81.3,59.1,26.9,0,n/a,0,low
SYN_N_00433,SYNTHETIC_NER,2015-06-08,Meghalaya,unspecified,21.84448,95.14323,539.0,34.77,197.7,grassland,colluvium,27.9,81.7,151.6,105.9,23.8,0,n/a,0,low
SYN_N_02229,SYNTHETIC_NER,2025-02-26,Meghalaya,unspecified,24.72536,89.14581,263.5,33.15,337.2,forest,residual_soil,55.8,170.1,266.7,195.5,33.3,0,n/a,0,low
SYN_E_00688,SYNTHETIC_NER,2023-02-08,Manipur,unspecified,27.69952,91.44384,1094.9,35.69,142.8,grassland,residual_soil,24.0,47.1,66.9,52.4,36.4,1,debris flow,1,low
SYN_N_00040,SYNTHETIC_NER,2017-07-14,Tripura,unspecified,25.14491,91.19307,763.7,5.61,16.2,bare,colluvium,12.5,36.2,67.9,47.3,24.8,0,n/a,0,low
SYN_E_00062,SYNTHETIC_NER,2019-02-27,Mizoram,unspecified,28.50431,90.69849,2069.3,33.28,283.6,forest,unknown,52.8,102.0,176.4,129.4,39.1,1,debris flow,0,low
SYN_E_00852,SYNTHETIC_NER,2022-07-24,Arunachal Pradesh,unspecified,21.53907,96.68384,2453.1,29.98,258.5,cropland,colluvium,67.5,125.8,248.3,175.4,47.4,1,mudslide,0,low
SYN_N_02097,SYNTHETIC_NER,2018-07-20,Nagaland,unspecified,25.02467,88.77906,2208.7,16.65,282.8,cropland,residual_soil,9.4,22.0,33.4,25.2,21.8,0,n/a,0,low
SYN_N_02052,SYNTHETIC_NER,2015-08-04,Sikkim,unspecified,29.14423,93.35331,4317.8,22.13,72.8,forest,weathered_rock,17.5,54.9,105.9,72.9,24.0,0,n/a,0,low
SYN_N_00062,SYNTHETIC_NER,2018-08-04,Nagaland,unspecified,21.9929,91.03856,3684.0,33.96,215.1,forest,unknown,15.9,34.7,56.4,41.8,32.2,0,n/a,0,low
SYN_E_00223,SYNTHETIC_NER,2024-08-12,Meghalaya,unspecified,26.92323,95.51071,1727.4,36.09,305.9,built-up,colluvium,125.2,311.0,454.2,345.4,39.7,1,soil slide,0,low
SYN_N_00993,SYNTHETIC_NER,2025-08-16,Tripura,unspecified,23.71143,97.34434,790.4,19.4,41.2,bare,colluvium,13.4,42.1,85.4,58.0,32.5,0,n/a,0,low
SYN_E_00373,SYNTHETIC_NER,2020-04-01,Mizoram,unspecified,25.77849,92.88242,694.3,18.85,307.2,cropland,colluvium,58.6,170.0,319.7,222.5,35.3,1,soil slide,0,low
SYN_N_00624,SYNTHETIC_NER,2021-08-22,Arunachal Pradesh,unspecified,25.96799,90.1776,1062.0,4.61,220.4,forest,unknown,0.0,0.0,0.0,0.0,34.3,0,n/a,0,low
SYN_N_01834,SYNTHETIC_NER,2019-06-18,Manipur,unspecified,24.36571,92.46239,1038.4,9.56,185.6,forest,colluvium,5.7,12.2,22.6,16.1,15.3,0,n/a,0,low
SYN_N_02241,SYNTHETIC_NER,2019-08-26,Assam,unspecified,24.14863,93.31209,204.5,40.56,205.2,cropland,weathered_rock,3.7,11.6,18.4,13.4,18.2,0,n/a,0,low
SYN_N_01962,SYNTHETIC_NER,2017-03-06,Mizoram,unspecified,25.08501,91.9879,673.3,3.05,142.0,built-up,colluvium,24.6,54.8,93.3,68.0,23.6,0,n/a,0,low
SYN_N_02016,SYNTHETIC_NER,2018-10-27,Nagaland,unspecified,26.20001,94.28799,1062.5,18.59,60.8,forest,colluvium,6.5,13.0,25.1,17.7,27.8,0,n/a,0,low
SYN_E_00009,SYNTHETIC_NER,2015-09-23,Assam,unspecified,28.29548,88.04504,553.7,22.66,307.2,cropland,residual_soil,36.4,94.4,176.8,124.0,35.0,1,mudslide,0,low
SYN_N_01297,SYNTHETIC_NER,2025-06-02,Nagaland,unspecified,25.96896,88.13165,991.6,19.76,153.2,forest,colluvium,1.4,3.2,4.9,3.7,41.0,0,n/a,0,low
SYN_N_00744,SYNTHETIC_NER,2016-09-11,Meghalaya,unspecified,27.85726,96.62822,1092.1,37.33,359.7,cropland,colluvium,43.9,115.4,202.4,144.6,20.4,0,n/a,0,low
SYN_N_00638,SYNTHETIC_NER,2018-07-15,Arunachal Pradesh,unspecified,22.7946,90.43463,3271.8,25.21,162.1,forest,unknown,32.1,72.2,130.1,93.1,30.9,0,n/a,0,low
SYN_E_00708,SYNTHETIC_NER,2015-09-16,Manipur,unspecified,25.91153,94.39011,2185.5,32.8,235.0,grassland,residual_soil,27.3,77.3,136.5,96.9,47.5,1,soil slide,0,low
SYN_E_00255,SYNTHETIC_NER,2018-06-16,Meghalaya,unspecified,28.65431,90.62963,1667.0,41.65,237.0,forest,colluvium,94.9,289.9,517.9,364.9,44.6,1,debris flow,0,low
SYN_N_00417,SYNTHETIC_NER,2022-08-19,Assam,unspecified,26.68965,94.65519,414.6,3.79,196.6,forest,residual_soil,25.8,65.9,120.2,85.0,35.7,0,n/a,0,low
SYN_E_00389,SYNTHETIC_NER,2017-09-04,Meghalaya,unspecified,22.19703,91.71715,981.8,38.67,16.4,forest,unknown,98.6,201.2,299.5,229.8,37.2,1,mudslide,0,low
SYN_N_00381,SYNTHETIC_NER,2025-06-16,Sikkim,unspecified,26.72746,89.10438,2202.6,33.14,315.4,bare,residual_soil,13.6,41.2,87.1,58.6,32.7,0,n/a,0,low
SYN_E_00924,SYNTHETIC_NER,2020-07-08,Meghalaya,unspecified,27.88735,91.43356,1940.3,35.88,152.3,bare,weathered_rock,71.7,211.8,332.6,244.2,38.0,1,soil slide,0,low
SYN_N_02126,SYNTHETIC_NER,2022-07-20,Nagaland,unspecified,22.87506,96.7441,1523.8,51.11,161.8,forest,weathered_rock,15.6,39.7,66.4,48.3,22.8,0,n/a,0,low
SYN_N_01634,SYNTHETIC_NER,2021-06-16,Arunachal Pradesh,unspecified,24.12471,96.11183,4217.2,33.46,282.8,grassland,residual_soil,13.6,36.0,61.9,44.5,33.5,0,n/a,0,low
SYN_N_01308,SYNTHETIC_NER,2021-08-09,Meghalaya,unspecified,28.84169,92.04379,1230.1,4.66,195.3,bare,residual_soil,28.9,68.9,138.5,95.7,28.5,0,n/a,0,low
SYN_N_00836,SYNTHETIC_NER,2017-07-13,Meghalaya,unspecified,22.31129,95.4937,623.1,34.92,72.2,forest,weathered_rock,0.0,0.0,0.0,0.0,12.2,0,n/a,0,low
SYN_N_02158,SYNTHETIC_NER,2022-07-27,Manipur,unspecified,25.85086,97.28619,1131.6,26.33,21.8,forest,weathered_rock,16.8,39.4,77.0,53.7,29.5,0,n/a,0,low
SYN_N_00024,SYNTHETIC_NER,2020-06-03,Tripura,unspecified,29.38228,96.02147,299.4,20.02,275.1,cropland,residual_soil,24.5,46.4,71.5,54.6,7.6,0,n/a,0,low
SYN_N_01349,SYNTHETIC_NER,2025-09-12,Tripura,unspecified,25.23393,93.42776,704.7,10.95,290.9,grassland,residual_soil,15.8,45.2,66.8,50.1,21.4,0,n/a,0,low
SYN_N_00746,SYNTHETIC_NER,2025-09-20,Tripura,unspecified,27.86611,96.85247,268.8,24.63,281.8,cropland,colluvium,20.1,56.6,119.1,80.6,27.6,0,n/a,0,low
SYN_E_00739,SYNTHETIC_NER,2024-07-16,Arunachal Pradesh,unspecified,21.58445,95.975,4393.5,33.12,253.1,cropland,residual_soil,48.3,153.5,303.6,207.5,39.9,1,soil slide,0,low
SYN_E_00040,SYNTHETIC_NER,2025-08-02,Meghalaya,unspecified,25.22606,88.05199,1813.0,36.55,283.2,forest,weathered_rock,114.7,343.2,616.7,434.3,54.0,1,soil slide,0,low
SYN_E_00868,SYNTHETIC_NER,2016-09-14,Manipur,unspecified,27.06801,96.1832,1727.1,42.77,272.3,cropland,residual_soil,22.8,47.6,93.4,65.5,38.7,1,soil slide,0,low
SYN_N_01579,SYNTHETIC_NER,2020-07-11,Mizoram,unspecified,21.73276,91.79558,1433.2,16.64,45.5,built-up,residual_soil,9.4,30.0,53.4,37.6,22.4,0,n/a,0,low
SYN_E_00539,SYNTHETIC_NER,2022-07-18,Assam,unspecified,21.57428,91.96495,468.6,41.59,1.0,cropland,weathered_rock,24.6,53.1,89.6,65.7,47.8,1,soil slide,0,low
SYN_N_01545,SYNTHETIC_NER,2016-07-23,Nagaland,unspecified,26.88189,92.98208,731.9,27.01,259.5,cropland,weathered_rock,11.8,27.1,42.1,31.6,19.4,0,n/a,0,low
SYN_N_02116,SYNTHETIC_NER,2016-09-18,Nagaland,unspecified,23.47845,95.27247,1575.2,38.84,41.5,forest,residual_soil,22.2,67.1,123.4,86.2,32.1,0,n/a,0,low
SYN_N_01523,SYNTHETIC_NER,2021-05-04,Nagaland,unspecified,23.74507,96.03277,2631.4,31.71,88.9,forest,weathered_rock,18.9,48.4,80.6,58.6,10.1,0,n/a,0,low
SYN_N_00171,SYNTHETIC_NER,2018-08-06,Assam,unspecified,27.57917,95.65931,205.5,29.09,181.5,forest,colluvium,30.7,60.0,97.9,73.1,20.2,0,n/a,0,low
SYN_E_01145,SYNTHETIC_NER,2025-06-27,Manipur,unspecified,23.591,96.40474,2341.2,25.92,108.0,forest,weathered_rock,31.9,98.8,206.9,139.5,45.4,1,debris flow,0,low
SYN_E_01031,SYNTHETIC_NER,2024-07-16,Meghalaya,unspecified,28.03799,92.51669,1241.9,38.22,25.7,forest,colluvium,61.9,113.5,158.9,125.9,39.4,1,soil slide,0,low
SYN_E_00372,SYNTHETIC_NER,2017-08-01,Manipur,unspecified,24.49082,93.75556,1041.6,37.63,281.5,forest,colluvium,42.2,89.0,138.6,104.5,46.5,1,mudslide,0,low
SYN_E_00667,SYNTHETIC_NER,2020-08-17,Sikkim,unspecified,23.35135,90.07159,1312.5,21.43,265.0,forest,residual_soil,31.6,77.1,132.1,95.5,38.9,1,soil slide,1,low
SYN_E_00357,SYNTHETIC_NER,2016-07-10,Arunachal Pradesh,unspecified,22.88558,93.67756,1887.3,39.21,204.2,grassland,residual_soil,67.9,175.9,322.0,227.3,50.2,1,rock slide,0,low
SYN_E_00967,SYNTHETIC_NER,2023-09-14,Mizoram,unspecified,22.22932,93.02062,1576.5,35.45,169.5,cropland,residual_soil,37.4,115.4,168.7,126.5,26.7,1,mudslide,0,low
SYN_N_01631,SYNTHETIC_NER,2016-07-05,Tripura,unspecified,28.22217,89.76746,804.4,23.3,22.8,built-up,colluvium,13.6,32.6,56.7,40.8,25.6,0,n/a,0,low
SYN_N_01583,SYNTHETIC_NER,2022-07-18,Nagaland,unspecified,22.85892,89.61312,1490.7,28.85,273.1,forest,colluvium,12.1,36.7,66.7,46.8,20.3,0,n/a,0,low
SYN_N_00153,SYNTHETIC_NER,2018-08-12,Manipur,unspecified,28.31461,91.63794,1603.9,19.9,66.3,grassland,colluvium,6.0,12.9,19.6,14.9,35.1,0,n/a,0,low
SYN_E_01035,SYNTHETIC_NER,2021-08-23,Tripura,unspecified,25.79495,93.48303,560.4,40.27,119.5,forest,residual_soil,32.6,90.1,126.2,96.6,30.1,1,mudslide,0,low
SYN_E_00470,SYNTHETIC_NER,2024-09-23,Tripura,unspecified,26.50088,93.05868,521.6,43.85,205.0,cropland,weathered_rock,32.0,98.8,195.1,133.6,24.6,1,mudslide,0,low
